T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
14449,191,215,-1243,-700,1330,350,-1175,-462,-440
14451,191,215,-1243,-700,1330,350,-1175,-462,-440
14453,191,215,-1243,-700,1330,350,-1175,-462,-440
14455,-167,-89,-845,-700,1330,350,-1175,-462,-440
14457,-167,-89,-845,-700,1330,350,-1175,-462,-440
14459,-167,-89,-845,-2450,1330,280,-393,-562,-1352
14461,-167,-89,-845,-2450,1330,280,-393,-562,-1352
14463,-167,-89,-845,-2450,1330,280,-393,-562,-1352
14465,-34,-256,-1017,-2450,1330,280,-393,-562,-1352
14467,-34,-256,-1017,-2450,1330,280,-393,-562,-1352
14469,-34,-256,-1017,-980,210,350,401,185,-1711
14471,-34,-256,-1017,-980,210,350,401,185,-1711
14473,-34,-256,-1017,-980,210,350,401,185,-1711
14475,101,281,-1087,-980,210,350,401,185,-1711
14477,101,281,-1087,-980,210,350,401,185,-1711
14479,101,281,-1087,-1400,1820,280,-318,504,-657
14481,101,281,-1087,-1400,1820,280,-318,504,-657
14483,101,281,-1087,-1400,1820,280,-318,504,-657
14485,31,-50,-966,-1400,1820,280,-318,504,-657
14487,31,-50,-966,-1400,1820,280,-318,504,-657
14489,31,-50,-966,-2170,490,280,-1035,-198,-241
14491,31,-50,-966,-2170,490,280,-1035,-198,-241
14493,31,-50,-966,-2170,490,280,-1035,-198,-241
14495,-104,-307,-943,-2170,490,280,-1035,-198,-241
14497,-104,-307,-943,-2170,490,280,-1035,-198,-241
14499,-104,-307,-943,-700,840,350,-690,-727,-1218
14501,-104,-307,-943,-700,840,350,-690,-727,-1218
14503,-104,-307,-943,-700,840,350,-690,-727,-1218
14505,-104,-307,-943,-700,840,350,-690,-727,-1218
14507,140,70,-795,-700,840,350,-690,-727,-1218
14509,140,70,-795,-2100,1610,210,229,102,-1722
14511,140,70,-795,-2100,1610,210,229,102,-1722
14513,140,70,-795,-2100,1610,210,229,102,-1722
14515,140,70,-795,-2100,1610,210,229,102,-1722
14517,257,257,-1196,-2100,1610,210,237,78,-936
14519,257,257,-1196,-1540,140,280,100,522,-952
14521,257,257,-1196,-1540,140,280,100,522,-952
14523,257,257,-1196,-1540,140,280,100,522,-952
14525,257,257,-1196,-1540,140,280,100,522,-952
