T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
7634,8,0,-896,-4550,4550,-70,-867,620,-4163
7636,8,0,-896,-4550,4550,-70,-867,620,-4163
7638,-124,98,-1228,-1190,-4480,350,-867,620,-4163
7640,-124,98,-1228,-1190,-4480,350,-867,620,-4163
7642,-124,98,-1228,-1190,-4480,350,-867,620,-4163
7644,-124,98,-1228,-1190,-4480,350,279,1330,-4805
7646,-124,98,-1228,-1190,-4480,350,279,1330,-4805
7648,31,-112,-951,-630,7630,140,279,1330,-4805
7650,31,-112,-951,-630,7630,140,279,1330,-4805
7652,31,-112,-951,-630,7630,140,279,1330,-4805
7654,31,-112,-951,-630,7630,140,155,1555,-4394
7656,31,-112,-951,-630,7630,140,155,1555,-4394
7658,-307,82,-1099,-4200,-3150,350,155,1555,-4394
7660,-307,82,-1099,-4200,-3150,350,155,1555,-4394
7662,-307,82,-1099,-4200,-3150,350,155,1555,-4394
7664,-307,82,-1099,-4200,-3150,350,-602,1760,-3488
7666,-307,82,-1099,-4200,-3150,350,-602,1760,-3488
7668,176,-58,-923,2240,1050,420,-602,1760,-3488
7670,176,-58,-923,2240,1050,420,-602,1760,-3488
7672,176,-58,-923,2240,1050,420,-602,1760,-3488
7674,176,-58,-923,2240,1050,420,-1021,908,-3398
7676,176,-58,-923,2240,1050,420,-1021,908,-3398
7678,176,-58,-923,-4480,2870,0,-1021,908,-3398
7680,-210,101,-1048,-4480,2870,0,-1021,908,-3398
7682,-210,101,-1048,-4480,2870,0,-1021,908,-3398
7684,-210,101,-1048,-4480,2870,0,-963,638,-4058
7686,-210,101,-1048,-4480,2870,0,-963,638,-4058
7688,-210,101,-1048,0,-3150,560,-963,638,-4058
7690,-69,-38,-994,0,-3150,560,-963,638,-4058
7692,-69,-38,-994,0,-3150,560,-963,638,-4058
7694,-69,-38,-994,0,-3150,560,182,1232,-4780
7696,-69,-38,-994,0,-3150,560,182,1232,-4780
7698,-69,-38,-994,-1820,8820,0,182,1232,-4780
7700,164,-159,-997,-1820,8820,0,182,1232,-4780
7702,164,-159,-997,-1820,8820,0,182,1232,-4780
7704,164,-159,-997,-1820,8820,0,199,1522,-4496
7706,164,-159,-997,-1820,8820,0,199,1522,-4496
7708,164,-159,-997,-4340,-4760,350,199,1522,-4496
7710,-139,51,-962,-4340,-4760,350,199,1522,-4496
7712,-139,51,-962,-4340,-4760,350,199,1522,-4496
7714,-139,51,-962,-4340,-4760,350,-471,1870,-3582
7716,-139,51,-962,-4340,-4760,350,-471,1870,-3582
7718,-139,51,-962,3570,1400,280,-471,1870,-3582
7720,335,-50,-830,3570,1400,280,-471,1870,-3582
7722,335,-50,-830,3570,1400,280,-471,1870,-3582
7724,335,-50,-830,3570,1400,280,-997,965,-3360
7726,335,-50,-830,3570,1400,280,-997,965,-3360
7728,335,-50,-830,-5180,2450,140,-997,965,-3360
7730,-319,207,-1235,-5180,2450,140,-997,965,-3360
7732,-319,207,-1235,-5180,2450,140,-997,965,-3360
7734,-319,207,-1235,-5180,2450,140,-1060,666,-3960
7736,-319,207,-1235,-5180,2450,140,-1060,666,-3960
7738,-319,207,-1235,140,-2450,490,-1060,666,-3960
7740,86,-54,-927,140,-2450,490,-1060,666,-3960
7742,86,-54,-927,140,-2450,490,-1060,666,-3960
7744,86,-54,-927,140,-2450,490,97,1144,-4740
7746,86,-54,-927,140,-2450,490,97,1144,-4740
7748,86,-54,-927,-2240,8540,0,97,1144,-4740
7750,176,-132,-947,-2240,8540,0,97,1144,-4740
7752,176,-132,-947,-2240,8540,0,97,1144,-4740
7754,176,-132,-947,-2240,8540,0,215,1486,-4598
7756,176,-132,-947,-2240,8540,0,215,1486,-4598
7758,176,-132,-947,-3500,-5320,420,215,1486,-4598
7760,-163,156,-869,-3500,-5320,420,215,1486,-4598
7762,-163,156,-869,-3500,-5320,420,215,1486,-4598
7764,-163,156,-869,-3500,-5320,420,-321,1937,-3696
7766,-163,156,-869,-3500,-5320,420,-321,1937,-3696
7768,-163,156,-869,2660,2100,420,-321,1937,-3696
7770,66,-85,-939,2660,2100,420,-321,1937,-3696
7772,66,-85,-939,2660,2100,420,-321,1937,-3696
7774,66,-85,-939,2660,2100,420,-965,1028,-3332
7776,66,-85,-939,2660,2100,420,-965,1028,-3332
7778,66,-85,-939,-4830,910,0,-965,1028,-3332
7780,-366,62,-1153,-4830,910,0,-965,1028,-3332
7782,-366,62,-1153,-4830,910,0,-965,1028,-3332
7784,-366,62,-1153,-4830,910,0,-1167,724,-3797
7786,-366,62,-1153,-4830,910,0,-1167,724,-3797
7788,-366,62,-1153,700,-560,490,-1167,724,-3797
7790,191,-132,-908,700,-560,490,-1167,724,-3797
7792,191,-132,-908,700,-560,490,-1167,724,-3797
7794,191,-132,-908,700,-560,490,11,984,-4622
7796,191,-132,-908,700,-560,490,11,984,-4622
7798,191,-132,-908,-3850,8190,140,11,984,-4622
7800,-19,113,-1111,-3850,8190,140,11,984,-4622
7802,-19,113,-1111,-3850,8190,140,11,984,-4622
7804,-19,113,-1111,-3850,8190,140,206,1397,-4724
7806,-19,113,-1111,-3850,8190,140,206,1397,-4724
7808,-19,113,-1111,-2030,-7350,490,206,1397,-4724
7810,-26,156,-912,-2030,-7350,490,206,1397,-4724
7812,-26,156,-912,-2030,-7350,490,206,1397,-4724
7814,-26,156,-912,-2030,-7350,490,-89,1962,-3850
7816,-26,156,-912,-2030,-7350,490,-89,1962,-3850
7818,-26,156,-912,2310,5600,-70,-89,1962,-3850
7820,113,-171,-1181,2310,5600,-70,-89,1962,-3850
7822,121,-171,-1181,2310,5600,-70,-89,1962,-3850
7824,121,-171,-1181,2310,5600,-70,-876,1132,-3343
7826,121,-171,-1181,2310,5600,-70,-876,1132,-3343
7828,121,-171,-1181,-6790,1750,210,-876,1132,-3343
7830,121,-171,-1181,-6790,1750,210,-876,1132,-3343
7832,-178,78,-853,-6790,1750,210,-876,1132,-3343
7834,-178,78,-853,-6790,1750,210,-1238,779,-3688
7836,-178,78,-853,-6790,1750,210,-1238,779,-3688
7838,-178,78,-853,2100,-3360,630,-1238,779,-3688
7840,-178,78,-853,2100,-3360,630,-1238,779,-3688
7842,277,4,-857,2100,-3360,630,-1238,779,-3688
7844,277,4,-857,2100,-3360,630,-94,864,-4547
7846,277,4,-857,2100,-3360,630,-94,864,-4547
7848,277,4,-857,-1890,4200,0,-94,864,-4547
