T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
38100,-19,0,-1048,-1330,910,210,116,91,-1525
38102,-19,0,-1048,-1330,910,210,116,91,-1525
38104,-19,0,-1048,-1330,910,210,116,91,-1525
38106,-19,0,-1048,-1330,910,210,116,91,-1525
38108,-19,0,-1048,-1330,910,210,435,444,-1410
38110,-30,35,-978,-1890,910,210,435,444,-1410
38112,-30,35,-978,-1890,910,210,435,444,-1410
38114,-30,35,-978,-1890,910,210,435,444,-1410
38116,-30,35,-978,-1890,910,210,444,416,-485
38118,-30,35,-978,-1890,910,210,-6,572,-496
38120,-30,35,-978,-1400,840,210,-6,572,-496
38122,-54,-30,-892,-1400,840,210,-6,572,-496
38124,-54,-30,-892,-1400,840,210,-6,572,-496
38126,-54,-30,-892,-1400,840,210,-13,235,81
38128,-54,-30,-892,-1400,840,210,-948,200,72
38130,-54,-30,-892,-1610,1260,210,-948,200,72
38132,-50,-46,-962,-1610,1260,210,-948,200,72
38134,-50,-46,-962,-1610,1260,210,-948,200,72
38136,-50,-46,-962,-1610,1260,210,-951,-74,-537
38138,-50,-46,-962,-1610,1260,210,-951,-74,-537
38140,-50,-46,-962,-1680,910,210,-951,-74,-537
38142,-26,31,-1056,-1680,910,210,-951,-74,-537
38144,-26,31,-1056,-1680,910,210,-951,-74,-537
38146,-26,31,-1056,-1680,910,210,-81,-17,-1428
38148,-26,31,-1056,-1680,910,210,-81,-17,-1428
38150,-26,31,-1056,-1330,1120,210,-81,-17,-1428
38152,23,-50,-1075,-1330,1120,210,-81,-17,-1428
38154,23,-50,-1075,-1330,1120,210,-81,-17,-1428
38156,23,-50,-1075,-1330,1120,210,422,407,-1513
38158,23,-50,-1075,-1330,1120,210,422,407,-1513
38160,23,-50,-1075,-1750,910,140,422,407,-1513
38162,-69,-65,-1103,-1750,910,140,422,407,-1513
38164,-69,-65,-1103,-1750,910,140,422,407,-1513
38166,-69,-65,-1103,-1750,910,140,119,581,-647
38168,-69,-65,-1103,-1750,910,140,119,581,-647
38170,-69,-65,-1103,-1540,840,210,119,581,-647
38172,-54,4,-970,-1540,840,210,119,581,-647
38174,-54,4,-970,-1540,840,210,119,581,-647
38176,-54,4,-970,-1540,840,210,-905,245,52
38178,-54,4,-970,-1540,840,210,-905,245,52
38180,-54,4,-970,-1540,1190,210,-905,245,52
38182,-7,-15,-1099,-1540,1190,210,-905,245,52
38184,-7,-15,-1099,-1540,1190,210,-905,245,52
38186,-7,-15,-1099,-1540,1190,210,-989,-48,-364
38188,-7,-15,-1099,-1540,1190,210,-989,-48,-364
38190,-7,-15,-1099,-1680,840,210,-989,-48,-364
38192,-46,-7,-994,-1680,840,210,-989,-48,-364
38194,-46,-7,-994,-1680,840,210,-989,-48,-364
