T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
56332,-171,101,-877,-10640,-7840,770,1622,667,-4243
56334,-171,101,-877,-10640,-7840,770,1622,667,-4243
56336,90,51,-1001,-10640,-7840,770,1622,667,-4243
56338,90,51,-1001,9660,7560,140,-2997,949,-1078
56340,90,51,-1001,9660,7560,140,-2997,949,-1078
56342,90,51,-1001,9660,7560,140,-2997,949,-1078
56344,90,51,-1001,9660,7560,140,-2997,949,-1078
56346,-338,-217,-900,9660,7560,140,-2997,949,-1078
56348,-338,-217,-900,-14910,-3080,840,1037,1158,-2736
56350,-338,-217,-900,-14910,-3080,840,1037,1158,-2736
56352,-338,-217,-900,-14910,-3080,840,1037,1158,-2736
56354,-338,-217,-900,-14910,-3080,840,1037,1158,-2736
56356,374,129,-822,-14910,-3080,840,1037,1158,-2736
56358,374,129,-822,11900,2240,210,-4016,-786,-1751
56360,374,129,-822,11900,2240,210,-4016,-786,-1751
56362,374,129,-822,11900,2240,210,-4016,-786,-1751
56364,374,129,-822,11900,2240,210,-4016,-786,-1751
56366,4,-405,-1356,11900,2240,210,-4016,-786,-1751
56368,4,-405,-1356,-14700,3010,700,1069,1679,-1827
56370,4,-405,-1356,-14700,3010,700,1069,1679,-1827
56372,4,-405,-1356,-14700,3010,700,1069,1679,-1827
56374,4,-405,-1356,-14700,3010,700,1069,1679,-1827
56376,386,234,-892,-14700,3010,700,1052,1733,-3603
56378,386,234,-892,10080,-3710,210,-2420,-2285,-3512
56380,386,234,-892,10080,-3710,210,-2420,-2285,-3512
56382,386,234,-892,10080,-3710,210,-2420,-2285,-3512
56384,386,234,-892,10080,-3710,210,-2420,-2285,-3512
56386,137,-69,-1083,10080,-3710,210,0,1925,-1487
56388,137,-69,-1083,-10570,8470,560,0,1925,-1487
56390,137,-69,-1083,-10570,8470,560,0,1925,-1487
56392,137,-69,-1083,-10570,8470,560,0,1925,-1487
56394,137,-69,-1083,-10570,8470,560,0,1925,-1487
56396,-284,296,-830,-10570,8470,560,971,-1265,-5363
56398,-284,296,-830,4270,-8400,490,971,-1265,-5363
56400,-284,296,-830,4270,-8400,490,971,-1265,-5363
56402,-284,296,-830,4270,-8400,490,971,-1265,-5363
56404,-284,296,-830,4270,-8400,490,971,-1265,-5363
56406,-22,-178,-982,4270,-8400,490,-973,1896,-1192
56408,-22,-178,-982,-3850,11690,350,-973,1896,-1192
56410,-22,-178,-982,-3850,11690,350,-973,1896,-1192
56412,-22,-178,-982,-3850,11690,350,-973,1896,-1192
56414,-22,-178,-982,-3850,11690,350,-973,1896,-1192
56416,0,207,-877,-3850,11690,350,1702,157,-5320
56418,0,207,-877,-3570,-9870,630,1702,157,-5320
56420,0,207,-877,-3570,-9870,630,1702,157,-5320
56422,0,207,-877,-3570,-9870,630,1702,157,-5320
56424,0,207,-877,-3570,-9870,630,1702,157,-5320
56426,215,-61,-1204,-3570,-9870,630,-2408,1399,-997
56428,215,-61,-1204,3850,11340,280,-2408,1399,-997
56430,215,-61,-1204,3850,11340,280,-2408,1399,-997
56432,215,-61,-1204,3850,11340,280,-2408,1399,-997
56434,215,-61,-1204,3850,11340,280,-2408,1399,-997
56436,215,-61,-1204,3850,11340,280,1467,880,-3601
56438,105,-104,-990,-10570,-7700,770,1467,880,-3601
56440,105,-104,-990,-10570,-7700,770,1467,880,-3601
56442,105,-104,-990,-10570,-7700,770,1467,880,-3601
56444,105,-104,-990,-10570,-7700,770,1467,880,-3601
56446,105,-104,-990,-10570,-7700,770,-3437,491,-1285
56448,230,261,-994,9870,7630,140,-3437,491,-1285
56450,230,261,-994,9870,7630,140,-3437,491,-1285
56452,230,261,-994,9870,7630,140,-3437,491,-1285
56454,230,261,-994,9870,7630,140,-3437,491,-1285
56456,230,261,-994,9870,7630,140,785,1290,-2320
56458,-171,62,-888,-14770,-3010,770,785,1290,-2320
56460,-171,62,-888,-14770,-3010,770,785,1290,-2320
56462,-171,62,-888,-14770,-3010,770,785,1290,-2320
56464,-171,62,-888,-14770,-3010,770,785,1290,-2320
56466,-171,62,-888,-14770,-3010,770,-3427,-1441,-2184
56468,-34,148,-908,11900,2170,210,-3427,-1441,-2184
56470,-34,148,-908,11900,2170,210,-3427,-1441,-2184
56472,-34,148,-908,11900,2170,210,-3427,-1441,-2184
56474,-34,148,-908,11900,2170,210,-3427,-1441,-2184
56476,-34,148,-908,11900,2170,210,737,1814,-1687
56478,-120,-319,-974,-14630,3010,700,737,1814,-1687
56480,-120,-319,-974,-14630,3010,700,737,1814,-1687
56482,-120,-319,-974,-14630,3010,700,737,1814,-1687
56484,-120,-319,-974,-14630,3010,700,737,1814,-1687
56486,-120,-319,-974,-14630,3010,700,-1330,-2212,-4290
56488,90,164,-927,9940,-3780,210,-1330,-2212,-4290
56490,90,164,-927,9940,-3780,210,-1330,-2212,-4290
56492,90,164,-927,9940,-3780,210,-1330,-2212,-4290
56494,90,164,-927,9940,-3780,210,-1330,-2212,-4290
56496,90,164,-927,9940,-3780,210,-331,1939,-1326
56498,101,-405,-1274,-10780,8400,560,-331,1939,-1326
56500,101,-405,-1274,-10780,8400,560,-331,1939,-1326
56502,101,-405,-1274,-10780,8400,560,-331,1939,-1326
56504,101,-405,-1274,-10780,8400,560,-331,1939,-1326
56506,101,-405,-1274,-10780,8400,560,1820,-649,-5617
56508,242,265,-826,4200,-8330,350,1820,-649,-5617
56510,242,265,-826,4200,-8330,350,1820,-649,-5617
56512,242,265,-826,4200,-8330,350,1820,-649,-5617
56514,242,265,-826,4200,-8330,350,1820,-649,-5617
56516,242,265,-826,4200,-8330,350,-1940,1707,-1185
56518,144,-139,-1107,-3710,11760,350,-1940,1707,-1185
56520,144,-139,-1107,-3710,11760,350,-1940,1707,-1185
56522,144,-139,-1107,-3710,11760,350,-1940,1707,-1185
56524,144,-139,-1107,-3710,11760,350,-1940,1707,-1185
56526,144,-139,-1107,-3710,11760,350,1699,460,-4797
56528,-299,320,-763,-3500,-9800,560,1699,460,-4797
56530,-299,320,-763,-3500,-9800,560,1699,460,-4797
56532,-299,320,-763,-3500,-9800,560,1699,460,-4797
56534,-299,320,-763,-3500,-9800,560,1699,460,-4797
56536,-299,320,-763,-3500,-9800,560,-2683,1208,-998
56538,0,-334,-927,3990,11340,140,-2683,1208,-998
56540,0,-334,-927,3990,11340,140,-2683,1208,-998
56542,0,-334,-927,3990,11340,140,-2683,1208,-998
56544,0,-334,-927,3990,11340,140,-2683,1208,-998
56546,0,-334,-927,3990,11340,140,1270,1023,-3127
56548,-100,0,-1126,-10570,-7770,700,1270,1023,-3127
56550,-100,0,-1126,-10570,-7770,700,1270,1023,-3127
56552,-100,0,-1126,-10570,-7770,700,1270,1023,-3127
56554,-100,0,-1126,-10570,-7770,700,1270,1023,-3127
56556,-100,0,-1126,-10570,-7770,700,-3888,-118,-1513
56558,324,4,-1107,9940,7560,140,-3888,-118,-1513
56560,324,4,-1107,9940,7560,140,-3888,-118,-1513
56562,324,4,-1107,9940,7560,140,-3888,-118,-1513
56564,324,4,-1107,9940,7560,140,-3888,-118,-1513
56566,324,4,-1107,9940,7560,140,1222,1503,-1977
56568,-26,-46,-943,-14840,-2940,770,1222,1503,-1977
56570,-26,-46,-943,-14840,-2940,770,1222,1503,-1977
56572,-26,-46,-943,-14840,-2940,770,1222,1503,-1977
56574,-26,-46,-943,-14840,-2940,770,1222,1503,-1977
56576,-26,-46,-943,-14840,-2940,770,-3089,-2014,-2839
56578,195,176,-1025,11900,2100,140,-3089,-2014,-2839
56580,195,176,-1025,11900,2100,140,-3089,-2014,-2839
56582,195,176,-1025,11900,2100,140,-3089,-2014,-2839
56584,195,176,-1025,11900,2100,140,-3089,-2014,-2839
56586,195,176,-1025,11900,2100,140,341,1894,-1573
56588,195,176,-1025,-14490,3080,700,341,1894,-1573
56590,-245,133,-826,-14490,3080,700,341,1894,-1573
56592,-245,133,-826,-14490,3080,700,341,1894,-1573
56594,-245,133,-826,-14490,3080,700,341,1894,-1573
56596,-245,133,-826,-14490,3080,700,-66,-1808,-4939
56598,-245,133,-826,10010,-3850,210,-66,-1808,-4939
56600,-85,148,-775,10010,-3850,210,-66,-1808,-4939
56602,-85,148,-775,10010,-3850,210,-66,-1808,-4939
56604,-85,148,-775,10010,-3850,210,-66,-1808,-4939
56606,-85,148,-775,10010,-3850,210,-605,1914,-1212
56608,-85,148,-775,-10640,8540,490,-605,1914,-1212
56610,-61,-354,-1196,-10640,8540,490,-605,1914,-1212
56612,-61,-354,-1196,-10640,8540,490,-605,1914,-1212
56614,-61,-354,-1196,-10640,8540,490,-605,1914,-1212
56616,-61,-354,-1196,-10640,8540,490,1690,-159,-5641
56618,-61,-354,-1196,4060,-8610,420,1690,-159,-5641
56620,-38,144,-966,4060,-8610,420,1690,-159,-5641
56622,-38,144,-966,4060,-8610,420,1690,-159,-5641
56624,-38,144,-966,4060,-8610,420,1690,-159,-5641
56626,-38,144,-966,4060,-8610,420,-2166,1538,-1049
56628,-38,144,-966,-3780,11690,420,-2166,1538,-1049
56630,320,-319,-1274,-3780,11690,420,-2166,1538,-1049
56632,320,-319,-1274,-3780,11690,420,-2166,1538,-1049
56634,320,-319,-1274,-3780,11690,420,-2166,1538,-1049
56636,320,-319,-1274,-3780,11690,420,1595,689,-4168
56638,320,-319,-1274,-3570,-9870,630,1595,689,-4168
56640,23,328,-806,-3570,-9870,630,1595,689,-4168
56642,23,328,-806,-3570,-9870,630,1595,689,-4168
56644,23,328,-806,-3570,-9870,630,1595,689,-4168
56646,23,328,-806,-3570,-9870,630,-3039,900,-1102
56648,23,328,-806,3990,11340,210,-3039,900,-1102
56650,31,-225,-1130,3990,11340,210,-3039,900,-1102
56652,31,-225,-1130,3990,11340,210,-3039,900,-1102
56654,31,-225,-1130,3990,11340,210,-3039,900,-1102
56656,31,-225,-1130,3990,11340,210,1016,1170,-2691
56658,31,-225,-1130,-10570,-7700,770,1016,1170,-2691
56660,-280,406,-678,-10570,-7700,770,1016,1170,-2691
56662,-280,406,-678,-10570,-7700,770,1016,1170,-2691
56664,-280,406,-678,-10570,-7700,770,1016,1170,-2691
56666,-280,406,-678,-10570,-7700,770,-3947,-848,-1779
56668,-280,406,-678,10010,7630,140,-3947,-848,-1779
56670,74,-338,-1025,10010,7630,140,-3947,-848,-1779
56672,74,-338,-1025,10010,7630,140,-3947,-848,-1779
56674,74,-338,-1025,10010,7630,140,-3947,-848,-1779
56676,74,-338,-1025,10010,7630,140,1042,1688,-1802
56678,74,-338,-1025,-14700,-2940,770,1042,1688,-1802
56680,-97,-93,-1212,-14700,-2940,770,1042,1688,-1802
56682,-97,-93,-1212,-14700,-2940,770,1042,1688,-1802
56684,-97,-93,-1212,-14700,-2940,770,1042,1688,-1802
56686,-97,-93,-1212,-14700,-2940,770,-2331,-2298,-3570
56688,-97,-93,-1212,11830,2170,70,-2331,-2298,-3570
56690,312,4,-1107,11830,2170,70,-2331,-2298,-3570
56692,312,4,-1107,11830,2170,70,-2331,-2298,-3570
56694,312,4,-1107,11830,2170,70,-2331,-2298,-3570
56696,312,4,-1107,11830,2170,70,-22,1931,-1483
56698,312,4,-1107,-14700,3010,700,-22,1931,-1483
56700,-112,86,-947,-14700,3010,700,-22,1931,-1483
56702,-112,86,-947,-14700,3010,700,-22,1931,-1483
56704,-112,86,-947,-14700,3010,700,-22,1931,-1483
56706,-112,86,-947,-14700,3010,700,1057,-1221,-5390
56708,-112,86,-947,9800,-3850,210,1057,-1221,-5390
56710,222,-11,-1079,9800,-3850,210,1057,-1221,-5390
56712,222,-11,-1079,9800,-3850,210,1057,-1221,-5390
56714,222,-11,-1079,9800,-3850,210,1098,-1353,-1066
56716,222,-11,-1079,9800,-3850,210,-1048,1880,-1195
56718,222,-11,-1079,-10570,8540,560,-1048,1880,-1195
56720,-377,129,-791,-10570,8540,560,-1048,1880,-1195
56722,-377,129,-791,-10570,8540,560,-1048,1880,-1195
56724,-377,129,-791,-10570,8540,560,-1161,80,-5329
56726,-377,129,-791,-10570,8540,560,1705,189,-5300
56728,-377,129,-791,4200,-8400,420,1705,189,-5300
56730,152,51,-756,4200,-8400,420,1705,189,-5300
56732,152,47,-756,4200,-8400,420,1705,189,-5300
56734,152,47,-756,4200,-8400,420,-2419,1388,-1010
56736,152,47,-756,4200,-8400,420,-2419,1388,-1010
56738,152,47,-756,-3570,11760,350,-2419,1388,-1010
56740,152,47,-756,-3570,11760,350,-2419,1388,-1010
56742,-338,-385,-1337,-3570,11760,350,-2419,1388,-1010
56744,-338,-385,-1337,-3570,11760,350,1464,890,-3579
56746,-338,-385,-1337,-3570,11760,350,1464,890,-3579
56748,-338,-385,-1337,-3430,-9730,560,1464,890,-3579
