T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
129069,-54,-61,-1228,-1680,560,280,285,495,-828
129109,31,0,-1138,-1680,980,70,391,52,-1486
129149,-136,-58,-1192,-1470,770,210,-422,-494,-1279
129189,4,31,-1005,-1750,770,280,-1028,-205,-482
129229,-194,-11,-1048,-1610,910,70,-591,413,-303
129269,-85,39,-779,-1540,700,140,406,436,-977
129309,-155,90,-845,-1680,980,140,257,-67,-1521
129349,-217,0,-931,-1470,840,70,-633,-467,-1149
129389,-38,23,-931,-1610,770,210,-1002,-118,-331
129429,-65,-46,-1204,-1610,980,140,-328,553,-422
129469,-132,70,-818,-1610,700,70,476,333,-1189
129509,-69,74,-799,-1680,980,210,166,-234,-1472
129549,-175,16,-1001,-1540,910,210,-836,-406,-975
129589,-7,16,-951,-1680,700,70,-902,35,-228
129629,-54,-81,-1189,-1610,980,140,-31,556,-571
129669,39,-54,-1036,-1610,630,280,492,164,-1420
129709,31,-38,-982,-1750,840,70,-176,-464,-1350
129749,-26,-50,-958,-1610,1050,70,-1011,-300,-661
129789,-58,31,-650,-1540,700,210,-662,304,-246
129829,-128,-19,-818,-1680,980,140,291,481,-847
129869,-97,4,-966,-1470,770,70,367,-5,-1538
129909,-124,-19,-1091,-1680,840,210,-537,-461,-1182
129949,-89,-69,-1247,-1610,980,210,-1032,-161,-384
129989,59,31,-1021,-1610,700,70,-331,547,-411
130029,-139,-3,-970,-1680,980,70,449,357,-1138
130069,-120,39,-740,-1610,840,140,179,-230,-1510
130109,39,47,-908,-1680,770,210,-836,-386,-925
130149,-77,-15,-1157,-1680,980,70,-891,34,-226
130189,39,-30,-1134,-1540,700,140,59,568,-628
130229,-112,86,-806,-1750,840,210,457,173,-1382
130269,-178,-7,-1114,-1540,910,140,-180,-489,-1376
130309,-42,0,-990,-1610,700,70,-1001,-253,-579
130349,-136,-104,-1192,-1680,1050,210,-670,330,-286
130389,-46,-85,-1056,-1470,770,210,375,449,-931
130429,-69,20,-830,-1750,770,70,301,-43,-1517
130469,-69,-3,-900,-1540,1050,70,-619,-473,-1165
130509,-89,16,-674,-1610,630,140,-998,-108,-324
130549,-151,-34,-951,-1610,1050,210,-283,566,-449
130589,-81,-50,-1192,-1540,840,140,489,306,-1246
130629,31,20,-1103,-1680,770,140,109,-294,-1443
130669,-147,-38,-1068,-1610,980,210,-903,-380,-893
130709,-159,43,-810,-1540,630,140,-799,125,-219
130749,-38,86,-873,-1750,840,140,112,524,-685
130789,-77,12,-1126,-1540,910,140,459,103,-1472
130829,-42,-19,-997,-1610,700,280,-342,-476,-1280
130869,12,-73,-1079,-1680,1050,210,-1033,-238,-518
130909,-112,-22,-908,-1610,630,70,-522,442,-330
130949,-22,0,-674,-1820,700,70,408,393,-1071
130989,-65,-58,-1181,-1540,910,140,208,-191,-1537
131029,-155,-30,-990,-1610,770,140,-797,-406,-978
131069,-7,20,-822,-1540,1050,70,-925,6,-247
131109,-241,-30,-916,-1470,840,70,-856,86,-219
131149,-19,-46,-1060,-1680,700,140,122,539,-672
131189,-61,-11,-1087,-1680,980,210,443,141,-1439
131229,-85,-11,-1231,-1540,700,210,-313,-503,-1330
131269,-100,27,-857,-1680,910,70,-1010,-230,-496
131309,-100,62,-880,-1540,1050,140,-574,432,-326
131349,-206,-7,-1060,-1680,630,140,430,400,-1039
131389,-42,-7,-1052,-1610,1050,210,201,-153,-1507
131429,-132,-89,-1173,-1610,630,140,-781,-435,-1023
131469,-19,-38,-1079,-1820,770,70,-909,16,-232
131509,-50,47,-752,-1470,980,140,-25,571,-586
131549,-143,8,-838,-1610,630,210,502,165,-1411
131589,-100,-26,-1060,-1680,1050,210,-261,-469,-1317
131629,-3,-22,-1165,-1470,840,70,-1027,-260,-568
131669,-143,-61,-1243,-1680,770,140,-563,393,-301
131709,-100,-34,-1025,-1680,980,140,370,428,-972
131749,-104,0,-1161,-1610,700,280,243,-121,-1542
131789,-116,-42,-1177,-1680,910,140,-720,-414,-1052
131829,-54,31,-865,-1470,980,140,-969,-44,-268
131869,-81,78,-873,-1540,700,140,-53,567,-540
131909,-97,-7,-1068,-1540,980,210,463,230,-1326
131949,-19,-22,-978,-1540,840,210,-83,-436,-1411
131989,-11,-81,-1118,-1680,770,140,-982,-299,-672
132029,-54,-34,-994,-1680,840,70,-708,259,-237
132069,-38,0,-756,-1610,630,140,319,472,-860
132109,-171,-22,-892,-1680,980,210,327,-13,-1506
132149,-104,-46,-986,-1540,770,140,-591,-481,-1179
132189,-54,-15,-1118,-1750,770,70,-998,-111,-332
132229,-104,-58,-1243,-1680,980,140,-219,567,-471
132269,-42,39,-908,-1610,700,210,500,269,-1279
132309,-159,51,-884,-1820,840,70,27,-345,-1419
132349,-182,0,-978,-1610,910,70,-947,-362,-795
132389,-42,-3,-1021,-1610,770,140,-734,193,-214
132429,-77,-93,-1228,-1610,1120,210,194,508,-761
132469,-171,31,-958,-1470,770,140,422,41,-1518
132509,0,12,-990,-1680,840,140,-477,-468,-1217
132549,-120,-89,-1212,-1540,980,70,-1037,-175,-417
132589,-30,-58,-1044,-1540,700,140,-370,540,-388
132629,-85,12,-779,-1750,980,210,441,359,-1133
132669,-116,-15,-849,-1540,910,140,161,-249,-1501
132709,-54,12,-912,-1820,630,70,-855,-366,-893
132749,-100,-38,-1048,-1750,980,140,-858,69,-226
132789,-50,-38,-1263,-1540,770,210,136,537,-689
132829,-46,35,-877,-1890,700,210,443,112,-1448
132869,-104,74,-869,-1470,1120,70,-419,-500,-1276
132909,-182,4,-1033,-1750,560,140,-1016,-178,-432
132949,4,8,-1021,-1610,1050,140,-435,509,-387
132989,-38,-89,-1134,-1540,770,210,472,344,-1164
133029,-85,-61,-1036,-1750,840,140,137,-251,-1463
133069,-54,47,-756,-1540,1050,140,-902,-380,-888
133109,-143,-7,-1029,-1610,630,70,-771,147,-211
133149,-38,-50,-1247,-1750,910,140,186,512,-745
133189,-7,23,-1025,-1470,910,140,407,26,-1522
133229,-136,-34,-1103,-1610,700,140,-544,-461,-1172
133269,-61,-34,-1216,-1680,980,210,-1026,-119,-346
133309,-206,66,-763,-1470,700,210,-177,566,-485
133349,-15,62,-912,-1750,770,140,463,249,-1289
133389,-147,-85,-1239,-1540,1050,140,-105,-452,-1398
133429,-15,-65,-1056,-1680,630,70,-999,-272,-609
133469,-85,35,-709,-1680,1050,70,-642,371,-297
133509,-85,-22,-1021,-1540,910,70,446,386,-1085
133549,-100,-61,-1294,-1750,770,70,165,-220,-1472
133589,-26,20,-877,-1680,910,140,-893,-389,-899
133629,-50,70,-869,-1610,700,210,-757,149,-215
133669,-73,-73,-1231,-1750,840,140,226,509,-775
133709,-15,-54,-1087,-1610,980,210,372,-10,-1545
133749,-15,8,-752,-1680,630,210,-608,-441,-1134
133789,-186,-19,-927,-1680,980,210,-997,-84,-299
133829,-58,-65,-1216,-1610,700,140,-77,566,-537
133869,31,59,-978,-1680,700,140,466,205,-1371
133909,-159,86,-853,-1680,980,70,-201,-487,-1368
133949,-116,-26,-1103,-1540,630,140,-1005,-229,-538
133989,-116,23,-779,-1680,910,70,-570,430,-321
134029,-22,62,-853,-1470,910,140,454,387,-1092
134069,-22,-97,-1196,-1540,770,210,162,-213,-1480
134109,-26,-69,-1017,-1610,1050,210,-872,-385,-926
134149,-11,27,-724,-1540,770,210,-764,162,-204
134189,-163,-38,-853,-1750,840,140,208,513,-760
134229,-11,-46,-1157,-1610,980,140,400,25,-1522
134269,51,31,-1091,-1610,630,70,-537,-461,-1167
134309,-147,43,-919,-1610,1050,70,-1031,-133,-355
134349,-186,20,-912,-1540,840,140,-231,577,-453
134389,-34,-22,-1001,-1610,700,210,459,285,-1252
134429,-54,-85,-1165,-1610,1050,140,29,-371,-1439
134469,-54,-50,-978,-1540,700,70,-959,-321,-728
134509,20,20,-728,-1750,910,70,-727,230,-234
134549,-124,-7,-880,-1540,980,210,325,487,-854
134589,-26,-38,-1189,-1610,630,140,320,-22,-1506
134629,66,12,-1052,-1680,1050,280,-620,-474,-1145
134669,-163,0,-986,-1540,770,140,-984,-72,-290
134709,-89,-81,-1270,-1750,700,140,-181,573,-490
134749,-38,35,-978,-1610,980,140,505,234,-1334
134789,-116,66,-861,-1540,700,140,-140,-459,-1364
