T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps],MagX [mgauss],MagY [mgauss],MagZ [mgauss]
424167,456,70,-748,150640,238350,-242620,-440,-152,-420
424207,768,144,-592,289800,345100,-216510,-479,-123,-516
424247,1209,550,66,279510,157990,-105980,-496,-107,-574
424287,1143,413,-175,145390,61390,-67760,-479,-98,-588
424327,1447,768,246,63140,-8750,-55510,-463,-71,-602
424367,1439,519,-132,-255150,-346010,37170,-455,-76,-552
424407,1022,172,-615,-331450,-513450,180810,-412,-79,-441
424447,593,-104,-865,-265790,-557340,201460,-315,-71,-348
424487,-42,-272,-884,-47320,-396620,191730,-214,-61,-274
424527,-331,-241,-561,28770,-251300,140350,-146,-75,-244
424567,-436,-163,-506,29190,-254100,100730,-63,-84,-219
424607,-475,-175,-518,9940,-297780,109060,0,-70,-226
424647,-799,-225,-537,-73780,-228480,151340,60,-37,-235
424687,-970,-276,-280,-52150,-286720,135870,119,5,-277
424727,-1341,-334,66,-57540,-331030,62580,188,44,-339
424767,-1044,-136,413,-82810,-458080,-24570,276,65,-437
424807,-1267,-268,495,-34510,-142870,-11970,306,89,-511
424847,-1735,-900,172,158200,417060,6580,276,54,-418
424887,-892,-241,43,103110,329630,55860,178,38,-319
424927,-986,-389,-233,24500,310660,-19600,110,34,-271
424967,-978,-424,-475,69370,330050,-63420,30,9,-243
425007,-674,-385,-253,181090,455630,-245490,-91,-70,-221
425047,-19,-108,-732,107660,525700,-255360,-219,-109,-261
425087,300,-3,-857,62440,392140,-222180,-327,-108,-325
425127,289,-128,-884,148960,316610,-165760,-394,-102,-393
425167,449,-11,-740,265580,345030,-176120,-438,-115,-469
425207,1158,191,-643,220920,218120,-110110,-467,-85,-528
425247,1045,289,-366,252840,206080,-46830,-477,-85,-582
425287,1076,410,-15,156520,78820,-42350,-471,-88,-592
425327,1377,690,121,3710,-69440,-18060,-464,-83,-604
425367,1490,550,-26,-180040,-191380,37800,-459,-84,-554
425407,1260,328,-490,-250320,-308140,143570,-445,-99,-500
425447,796,12,-818,-192570,-300300,218750,-409,-119,-431
425487,507,55,-888,-74410,-199500,228340,-371,-151,-373
425527,308,-112,-838,-22540,-143010,205310,-347,-184,-326
425567,222,-272,-631,-7910,-144970,202020,-325,-209,-294
425607,-381,-253,-354,30870,-108430,267610,-294,-245,-266
425647,-861,-167,-662,-14420,-46620,207620,-270,-266,-246
425687,-1165,-147,-682,-28980,-14490,64680,-262,-263,-239
425727,-994,51,-1013,-20720,90020,-112350,-288,-242,-248
425767,-397,304,-1126,2170,66150,-226240,-319,-218,-278
425807,-506,12,-904,-1540,91700,-224350,-326,-202,-288
425847,234,191,-884,35770,209440,-300160,-357,-155,-326
425887,624,417,-880,48230,193760,-255430,-392,-122,-392
425927,811,421,-787,67130,150080,-178150,-394,-79,-441
425967,1225,612,-705,36050,119630,-117600,-418,-63,-478
426007,1030,445,-779,-27160,-20580,-210,-415,-44,-494
426047,858,332,-674,-8540,-34580,51240,-420,-70,-479
426087,1307,417,-791,-130270,-134120,44520,-419,-75,-448
426127,1217,-11,-1052,-118860,-241570,153160,-382,-83,-390
426167,546,-366,-709,-71470,-281750,239890,-343,-97,-351
426207,-34,-502,-814,-45780,-239120,171710,-287,-112,-293
426247,12,-381,-689,4970,-245350,127190,-229,-124,-257
426287,-366,-373,-487,14560,-269500,126630,-159,-136,-223
426327,-533,-319,-334,20650,-248290,82670,-80,-128,-198
426367,-795,-245,-401,140,-212240,44590,-11,-140,-209
426407,-736,-108,-350,-14490,-268800,28070,69,-117,-217
